ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
BG41,0.411043685,-0.013751314,0.405405405,5,2,3,BG746,BG848,BG641,BG312,BG362,BG632,BG390,BG606,BG842,BG334,BG601,BG590,BG215,BG453,1,3,0,0,2,4,2,1,4,3,0,7,1,0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
BG42,-0.029318122,0.345801385,0.375,6,3,3,BG529,BG207,BG818,BG833,BG519,BG907,BG440,BG9,BG89,BG121,BG823,BG684,BG139,BG363,1,0,1,2,3,4,2,2,0,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG43,0.047984414,0.32759836,0.461538462,5,2,3,BG363,BG832,BG643,BG139,BG36,BG885,BG386,BG684,BG751,BG9,BG699,BG818,BG833,BG173,2,1,1,2,1,0,7,2,3,2,7,1,2,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3
BG44,-0.32874197,-0.047185797,0.545454545,8,5,3,BG323,BG303,BG704,BG107,BG691,BG559,BG701,BG862,BG875,BG938,BG419,BG480,BG191,BG23,2,3,7,4,0,3,1,1,6,1,7,3,3,2,3,3,1,3,3,3,3,3,3,3,0,3,3,3
BG45,0.097890309,0.038431932,0.5,5,2,3,BG148,BG733,BG835,BG716,BG287,BG712,BG458,BG199,BG247,BG805,BG110,BG724,BG264,BG543,2,6,3,1,1,2,4,2,4,2,6,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG46,-0.226758279,0.341144063,0.5,6,3,3,BG201,BG429,BG404,BG767,BG343,BG882,BG125,BG596,BG396,BG892,BG954,BG984,BG730,BG10,4,0,0,2,2,1,7,3,7,5,1,1,2,4,3,3,3,3,3,3,1,3,2,3,3,3,3,3
BG47,0.198729844,0.111297788,0.555555556,8,5,3,BG134,BG111,BG181,BG588,BG837,BG233,BG906,BG272,BG431,BG288,BG538,BG872,BG671,BG342,1,3,1,4,5,3,5,2,7,4,6,3,5,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3
BG48,-0.39031709,0.148762623,0.59,4,1,3,BG306,BG463,BG239,BG607,BG170,BG159,BG378,BG874,BG507,BG918,BG769,BG346,BG888,BG211,1,7,3,5,4,3,6,0,6,7,3,2,4,7,3,1,3,3,3,3,3,3,3,2,3,3,3,2
BG49,0.124815544,-0.157773794,0.532608696,3,0,3,BG838,BG737,BG865,BG118,BG779,BG644,BG564,BG645,BG859,BG904,BG680,BG973,BG348,BG286,5,3,0,4,3,2,5,3,3,7,2,7,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3
BG50,-0.019464272,-0.111057694,0.616161616,7,7,0,BG54,BG937,BG245,BG57,BG143,BG318,BG354,BG962,BG778,BG654,BG760,BG477,BG206,BG666,2,2,7,4,3,3,3,5,4,2,3,3,6,7,3,3,2,3,3,3,3,3,3,3,3,3,3,0
BG51,-0.180573343,-0.278183405,0.522222222,3,0,3,BG450,BG483,BG198,BG475,BG877,BG90,BG193,BG661,BG177,BG986,BG894,BG165,BG117,BG527,1,7,1,1,5,0,6,4,5,3,3,2,4,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3
BG52,-0.247609864,0.216816941,0.569892473,4,1,3,BG536,BG574,BG423,BG871,BG664,BG810,BG683,BG984,BG896,BG844,BG373,BG221,BG697,BG396,1,6,1,2,0,6,6,1,3,0,7,5,7,7,3,3,3,3,3,3,3,3,3,3,2,3,0,2
BG53,-0.272689489,-0.075727107,0.572916667,5,2,3,BG577,BG747,BG259,BG107,BG441,BG23,BG875,BG923,BG329,BG534,BG419,BG781,BG925,BG323,3,3,5,4,1,2,6,2,0,6,7,5,7,2,3,3,3,3,3,3,3,3,3,3,0,3,2,3
BG54,-0.021422766,-0.111386924,0.62,5,2,3,BG50,BG937,BG57,BG245,BG143,BG318,BG354,BG778,BG962,BG760,BG206,BG654,BG666,BG548,7,2,4,7,3,3,3,4,5,3,6,2,7,4,0,3,3,2,3,3,3,3,3,3,3,3,0,3
BG55,0.157419538,-0.090286872,0.56122449,9,6,3,BG187,BG471,BG153,BG235,BG31,BG359,BG174,BG392,BG240,BG141,BG279,BG286,BG920,BG460,6,6,6,3,1,1,3,1,7,1,7,2,5,0,3,3,3,3,3,3,3,3,2,3,2,3,3,3
BG56,-0.100090648,-0.276360108,0.505747126,3,0,3,BG24,BG164,BG573,BG469,BG941,BG313,BG90,BG609,BG877,BG401,BG6,BG483,BG244,BG165,5,3,0,3,2,6,0,1,5,5,1,7,4,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3
BG57,-0.038791351,-0.118337696,0.608247423,7,4,3,BG937,BG54,BG50,BG206,BG548,BG666,BG760,BG778,BG143,BG418,BG531,BG245,BG969,BG318,2,2,7,6,4,7,3,4,3,3,3,7,1,3,3,3,0,3,3,0,3,3,3,3,3,2,3,3
BG58,0.17072445,-0.053127818,0.577319588,8,7,1,BG69,BG31,BG324,BG367,BG155,BG647,BG460,BG471,BG187,BG37,BG105,BG166,BG55,BG566,1,1,3,4,2,4,0,6,6,1,7,5,6,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3
BG59,0.292719742,0.168369694,0.481927711,6,3,3,BG735,BG140,BG992,BG467,BG846,BG780,BG268,BG500,BG131,BG347,BG241,BG385,BG563,BG242,4,3,5,7,2,1,1,2,2,0,1,0,2,7,3,3,3,2,3,3,3,3,3,3,3,3,3,2
BG60,0.088498872,-0.097346463,0.543478261,7,4,3,BG340,BG234,BG687,BG370,BG393,BG824,BG295,BG973,BG87,BG435,BG243,BG540,BG214,BG141,2,2,2,6,3,7,2,7,2,3,1,1,7,1,3,3,3,3,3,2,3,2,3,3,3,3,2,3
BG61,-0.507467992,0.078566867,0.536842105,7,4,3,BG369,BG674,BG378,BG897,BG998,BG659,BG159,BG211,BG874,BG607,BG156,BG507,BG48,BG956,1,5,6,5,3,3,3,7,0,5,1,6,1,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3
BG62,0.162074368,-0.236115109,0.561797753,4,1,3,BG194,BG22,BG866,BG91,BG723,BG688,BG908,BG958,BG432,BG72,BG391,BG604,BG3,BG926,4,1,2,0,5,1,3,4,7,3,7,2,3,7,3,3,3,3,3,3,3,3,0,3,2,3,3,1
BG63,0.11918231,-0.003786404,0.511627907,5,2,3,BG537,BG759,BG864,BG805,BG287,BG487,BG716,BG402,BG247,BG724,BG458,BG566,BG438,BG647,7,1,3,2,1,7,1,2,4,2,4,3,1,4,1,3,3,3,3,2,3,3,3,3,3,3,3,3
BG64,0.281856315,0.098077702,0.461538462,5,2,3,BG640,BG71,BG623,BG347,BG763,BG944,BG131,BG448,BG283,BG205,BG242,BG957,BG241,BG673,7,1,7,0,2,0,2,2,1,2,7,1,1,1,2,3,2,3,3,3,3,3,3,3,2,3,3,3
BG65,0.283791399,-0.215324296,0.494382022,7,4,3,BG219,BG808,BG146,BG380,BG75,BG1000,BG709,BG686,BG94,BG262,BG374,BG970,BG965,BG797,5,4,3,3,3,2,5,2,0,3,3,1,5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG66,-0.148483777,0.090538934,0.488636364,6,3,3,BG816,BG550,BG352,BG88,BG513,BG809,BG829,BG881,BG542,BG764,BG80,BG968,BG976,BG1,6,0,5,4,3,0,4,4,3,1,4,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG67,-0.015053095,0.04731464,0.505882353,8,5,3,BG364,BG479,BG93,BG690,BG598,BG615,BG407,BG444,BG253,BG569,BG178,BG203,BG465,BG100,7,2,7,3,1,2,1,2,0,0,7,1,5,0,2,3,2,3,3,3,3,3,3,3,2,3,3,3
BG68,-0.343887089,-0.269247646,0.618556701,6,3,3,BG353,BG277,BG327,BG246,BG208,BG610,BG922,BG785,BG114,BG526,BG21,BG5,BG332,BG297,2,5,7,6,0,7,7,4,1,2,3,0,6,7,3,3,1,3,3,2,1,3,3,3,3,3,3,0
BG69,0.174090446,-0.038982895,0.56043956,4,1,3,BG324,BG155,BG58,BG367,BG105,BG647,BG566,BG31,BG225,BG438,BG136,BG460,BG166,BG487,3,2,7,4,7,4,3,1,0,1,6,0,5,7,3,3,1,3,1,3,3,3,3,3,3,3,3,2
BG70,-0.070325701,-0.470074783,0.447368421,4,1,3,BG621,BG788,BG226,BG858,BG122,BG558,BG717,BG276,BG943,BG167,BG481,BG437,BG532,BG879,3,0,5,7,1,1,5,0,2,3,1,4,1,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3
BG71,0.279250039,0.08219968,0.5,4,1,3,BG623,BG64,BG944,BG448,BG640,BG957,BG763,BG673,BG347,BG283,BG365,BG205,BG421,BG218,7,2,0,2,7,1,2,1,0,1,4,2,5,7,2,3,3,3,2,3,3,3,3,3,3,3,3,2
BG72,0.182483545,-0.203727479,0.606382979,6,3,3,BG926,BG432,BG921,BG726,BG866,BG194,BG506,BG546,BG62,BG723,BG424,BG645,BG314,BG22,7,7,4,2,2,4,1,6,1,5,7,3,4,1,1,0,3,3,3,3,3,3,3,3,0,3,3,3
BG73,0.408864344,-0.19535609,0.6,9,6,3,BG679,BG33,BG947,BG700,BG965,BG176,BG326,BG755,BG758,BG75,BG828,BG300,BG508,BG709,0,7,3,5,5,0,3,3,6,3,5,5,7,5,3,1,3,3,3,3,3,3,3,3,3,3,2,3
BG74,0.088530764,0.390779901,0.397260274,3,0,3,BG350,BG878,BG707,BG173,BG643,BG289,BG880,BG885,BG699,BG104,BG553,BG43,BG183,BG832,2,3,3,3,1,1,1,0,7,1,1,2,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3
BG75,0.316797434,-0.217952833,0.545454545,6,3,3,BG709,BG219,BG65,BG965,BG808,BG758,BG146,BG797,BG700,BG326,BG262,BG380,BG1000,BG686,5,5,4,5,4,6,3,1,5,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG76,-0.201330452,0.049469923,0.544444444,9,6,3,BG274,BG997,BG889,BG614,BG966,BG189,BG301,BG513,BG722,BG542,BG456,BG1,BG867,BG742,3,4,0,7,6,2,2,3,7,3,0,2,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3
BG77,-0.012311821,-0.157912517,0.601941748,8,5,3,BG834,BG715,BG754,BG778,BG912,BG760,BG784,BG560,BG418,BG919,BG245,BG937,BG230,BG761,7,4,5,4,6,3,0,5,3,3,7,2,7,1,2,3,3,3,3,3,3,3,3,3,2,3,1,3
BG78,0.134918458,0.11396782,0.563106796,9,6,3,BG635,BG671,BG39,BG256,BG307,BG893,BG538,BG288,BG561,BG83,BG248,BG488,BG233,BG252,3,5,3,3,3,3,6,4,2,6,1,4,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG79,-0.313301277,0.094959872,0.476190476,3,0,3,BG990,BG888,BG266,BG627,BG223,BG357,BG586,BG195,BG918,BG239,BG845,BG507,BG928,BG915,2,4,3,0,0,2,1,3,7,3,2,6,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3
BG80,-0.104354874,0.091902652,0.4375,7,4,3,BG977,BG976,BG433,BG829,BG352,BG503,BG968,BG550,BG884,BG814,BG764,BG130,BG66,BG852,3,3,2,4,5,3,1,0,0,3,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG81,0.133191336,0.179653334,0.5,4,1,3,BG727,BG899,BG856,BG196,BG154,BG285,BG330,BG836,BG83,BG248,BG843,BG533,BG307,BG893,0,3,3,1,7,7,1,2,6,1,1,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3
BG82,-0.08657783,0.344612868,0.482758621,6,3,3,BG180,BG121,BG207,BG406,BG951,BG823,BG750,BG519,BG337,BG42,BG907,BG555,BG529,BG892,2,2,0,4,5,1,4,3,3,3,4,2,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG83,0.13874533,0.145758703,0.556701031,9,6,3,BG893,BG307,BG248,BG285,BG635,BG154,BG152,BG78,BG196,BG81,BG671,BG561,BG836,BG906,3,3,1,7,3,7,2,6,1,1,5,2,2,5,3,3,3,2,3,2,3,3,3,3,3,3,3,3
BG84,-0.045389803,0.124612694,0.5625,6,3,3,BG417,BG669,BG652,BG462,BG398,BG622,BG232,BG884,BG179,BG130,BG335,BG95,BG852,BG503,7,3,4,5,4,7,7,0,2,1,3,3,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3
BG85,-0.036234124,0.468267165,0.4,8,5,3,BG903,BG377,BG626,BG949,BG337,BG89,BG406,BG289,BG498,BG878,BG529,BG188,BG207,BG42,1,1,0,2,3,0,4,1,5,3,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG86,0.183164523,0.034611097,0.547368421,7,4,3,BG713,BG653,BG425,BG263,BG133,BG608,BG320,BG544,BG985,BG933,BG260,BG272,BG960,BG136,4,1,6,3,3,5,4,1,7,3,0,2,3,6,3,3,3,3,3,3,3,3,1,3,3,3,3,3
