Deck ID,NMDS 1,NMDS 2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
UG55,0.400108253,-0.04635098,47.3%,4,1,3,UG453,UG901,UG200,UG765,UG1134,UG314,UG131,UG1581,UG837,UG1799,UG1120,UG396,UG709,UG1864,UG858,UG836,UG1811,UG437,UG604,3,0,1,1,4,3,2,2,0,1,2,7,5,1,5,2,7,2,2,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,1,3,3
UG56,-0.169038119,-0.062159581,55.7%,5,2,3,UG680,UG1930,UG277,UG1797,UG1905,UG158,UG331,UG1387,UG506,UG1366,UG618,UG518,UG21,UG1059,UG896,UG752,UG645,UG643,UG395,5,3,7,2,5,7,7,3,3,3,0,2,1,1,7,1,6,0,0,3,3,2,3,3,1,0,3,3,3,3,3,3,3,0,3,3,3,3
UG57,0.155551412,0.251043438,53.4%,9,6,3,UG826,UG1469,UG45,UG1512,UG804,UG912,UG462,UG159,UG1583,UG1222,UG682,UG879,UG981,UG181,UG52,UG1969,UG349,UG339,UG1435,6,1,3,1,6,1,4,1,5,2,0,4,4,7,0,1,6,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3
UG58,0.25997448,0.104277624,51.6%,3,0,3,UG53,UG1138,UG594,UG1176,UG155,UG1099,UG166,UG1666,UG629,UG788,UG1516,UG1825,UG834,UG626,UG1226,UG1167,UG291,UG1523,UG932,3,0,0,2,7,4,1,3,4,1,4,6,5,4,2,2,0,4,7,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2
UG59,-0.202786254,0.346587127,47.9%,5,2,3,UG1078,UG348,UG1069,UG1156,UG1035,UG914,UG156,UG1172,UG241,UG1772,UG1057,UG586,UG1362,UG254,UG1063,UG1324,UG1865,UG300,UG2000,4,2,7,5,1,1,2,0,2,2,2,4,2,4,2,6,0,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG60,0.284002793,-0.163348604,52.0%,3,0,3,UG1598,UG1888,UG1764,UG1003,UG1514,UG284,UG161,UG468,UG1963,UG1945,UG1735,UG1966,UG640,UG553,UG782,UG1778,UG793,UG1645,UG1044,1,4,2,7,5,2,4,7,3,1,2,1,1,6,6,1,2,5,4,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3
UG61,-0.111553769,0.153981217,49.2%,4,1,3,UG702,UG1807,UG764,UG1642,UG807,UG148,UG1869,UG73,UG248,UG232,UG1454,UG1117,UG388,UG806,UG283,UG990,UG1032,UG671,UG968,0,3,3,3,7,2,0,2,0,5,5,4,7,0,0,5,0,5,4,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3
UG62,-0.009062089,-0.053275944,50.0%,4,1,3,UG1760,UG1018,UG628,UG574,UG597,UG1883,UG666,UG1604,UG47,UG1789,UG1328,UG464,UG471,UG1392,UG1670,UG627,UG36,UG93,UG849,2,4,4,2,4,1,2,1,4,1,1,6,4,2,2,7,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
UG63,-0.206873505,0.140152738,48.3%,9,7,2,UG444,UG1784,UG243,UG755,UG1804,UG1982,UG1906,UG452,UG888,UG496,UG541,UG1986,UG1519,UG579,UG1559,UG747,UG1880,UG215,UG1336,6,2,2,0,0,4,3,0,2,3,1,3,4,5,3,5,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG64,0.259456711,0.16655223,57.2%,3,0,3,UG647,UG1220,UG626,UG1980,UG173,UG50,UG834,UG1666,UG1523,UG1970,UG591,UG1099,UG295,UG118,UG611,UG871,UG788,UG155,UG1824,7,4,4,5,4,1,5,3,4,7,2,4,4,3,6,1,1,7,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3
