ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
UR31,0.167651776,-0.119608945,0.536842105,8,5,3,UR567,UR238,UR611,UR659,UR533,UR754,UR86,UR313,UR821,UR481,UR529,UR334,UR636,UR520,5,1,3,7,0,1,3,3,2,3,6,3,4,5,3,3,3,2,3,3,3,3,3,3,3,3,3,3
UR32,0.156638164,-0.009600938,0.61,8,7,1,UR735,UR875,UR955,UR251,UR234,UR940,UR893,UR516,UR602,UR933,UR319,UR765,UR967,UR225,2,7,6,7,2,1,2,2,4,3,1,6,7,4,3,1,3,2,3,3,3,3,3,3,3,3,2,3
UR33,0.421801202,-0.093271801,0.494252874,4,1,3,UR743,UR663,UR926,UR122,UR138,UR652,UR646,UR478,UR890,UR156,UR441,UR874,UR386,UR673,2,1,0,5,0,6,3,0,5,6,3,0,7,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3
UR34,-0.018493596,-0.379828026,0.627272727,6,3,3,UR621,UR366,UR243,UR802,UR540,UR394,UR790,UR96,UR256,UR837,UR712,UR527,UR583,UR773,5,3,6,6,7,5,2,4,3,6,7,5,6,1,3,3,3,3,0,3,3,3,3,3,2,3,3,3
UR35,0.331884391,-0.237403612,0.612244898,5,2,3,UR110,UR632,UR38,UR312,UR53,UR677,UR617,UR113,UR855,UR929,UR383,UR882,UR112,UR823,2,7,1,0,6,7,7,6,5,2,4,3,1,7,3,1,3,3,3,2,0,3,3,3,3,3,3,2
UR36,0.110018029,-0.316849321,0.482758621,3,0,3,UR684,UR779,UR780,UR157,UR11,UR772,UR162,UR190,UR561,UR178,UR136,UR626,UR337,UR912,0,1,6,2,4,2,5,2,4,3,1,5,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UR37,-0.239662352,-0.044034871,0.539325843,6,3,3,UR388,UR163,UR196,UR132,UR292,UR356,UR341,UR399,UR685,UR78,UR22,UR665,UR270,UR876,3,3,5,4,3,4,7,3,4,0,2,7,0,0,3,3,3,3,3,3,1,3,3,3,3,1,3,3
UR38,0.352519367,-0.215180144,0.62,4,1,3,UR617,UR35,UR53,UR110,UR855,UR113,UR632,UR943,UR823,UR312,UR677,UR414,UR362,UR333,7,2,6,2,5,6,7,5,7,0,7,3,0,4,0,3,3,3,3,3,1,3,2,3,2,3,3,3
UR39,0.19369776,-0.313134038,0.555555556,8,5,3,UR306,UR49,UR300,UR925,UR19,UR337,UR653,UR190,UR271,UR772,UR165,UR961,UR97,UR308,5,5,4,2,6,6,0,2,3,2,7,1,2,5,3,3,3,3,3,3,3,3,3,3,2,3,3,3
UR40,-0.068653218,0.048885436,0.571428571,6,3,3,UR696,UR46,UR883,UR856,UR355,UR585,UR409,UR6,UR290,UR530,UR285,UR809,UR205,UR283,3,2,7,2,1,5,7,3,2,6,7,0,4,4,3,3,2,3,3,3,2,3,3,3,2,3,3,3
