ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
RG710,-0.448165064,0.097724065,0.547368421,5,2,3,RG387,RG63,RG312,RG85,RG728,RG705,RG29,RG714,RG450,RG254,RG201,RG731,RG510,RG543,6,3,7,2,3,3,2,7,1,5,2,1,5,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3
RG711,0.214673772,0.164834707,0.619047619,9,6,3,RG221,RG921,RG697,RG856,RG423,RG961,RG114,RG98,RG496,RG234,RG764,RG140,RG479,RG955,2,4,3,7,2,4,4,1,4,4,6,7,4,7,3,3,3,2,3,3,3,3,3,3,3,0,3,2
RG712,0.07436819,-0.33041778,0.428571429,8,5,3,RG232,RG196,RG402,RG413,RG514,RG396,RG720,RG562,RG393,RG889,RG696,RG478,RG655,RG922,1,3,2,7,2,6,2,0,0,2,1,2,0,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3
RG713,-0.234481056,-0.022524332,0.572815534,6,3,3,RG120,RG280,RG470,RG355,RG255,RG781,RG700,RG36,RG39,RG356,RG403,RG875,RG559,RG238,4,2,5,1,2,5,7,4,4,2,5,4,6,5,3,3,3,3,3,3,2,3,3,3,3,3,3,3
RG714,-0.506000216,0.13509923,0.547368421,9,7,2,RG312,RG543,RG29,RG710,RG823,RG201,RG387,RG63,RG727,RG224,RG85,RG399,RG254,RG728,7,3,2,2,3,2,6,3,2,2,2,3,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
RG715,-0.178752447,-0.142944093,0.591836735,3,0,3,RG247,RG275,RG49,RG485,RG97,RG147,RG365,RG866,RG888,RG511,RG347,RG239,RG361,RG168,6,6,7,1,2,3,7,1,6,6,5,0,1,7,3,3,1,3,3,3,2,3,3,3,3,3,3,1
RG716,-0.518964789,-0.111640509,0.451219512,9,6,3,RG285,RG164,RG390,RG615,RG660,RG927,RG300,RG952,RG86,RG440,RG882,RG899,RG278,RG335,0,0,3,5,2,4,2,1,0,2,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG717,0.143040251,0.256771555,0.548387097,8,7,1,RG352,RG802,RG436,RG645,RG375,RG145,RG1000,RG362,RG971,RG848,RG811,RG597,RG596,RG880,2,3,3,7,1,5,4,6,3,1,2,3,4,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3
RG718,0.078689815,-0.229663401,0.516483516,5,2,3,RG433,RG748,RG614,RG476,RG270,RG776,RG584,RG654,RG644,RG967,RG135,RG132,RG820,RG478,2,5,7,1,5,4,4,1,4,2,1,2,5,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
RG719,0.092052549,-0.158777987,0.61,9,6,3,RG995,RG323,RG830,RG289,RG519,RG791,RG45,RG490,RG457,RG967,RG477,RG584,RG957,RG130,2,7,1,2,5,7,2,2,3,2,7,4,7,4,3,1,3,3,3,2,3,3,3,3,1,3,2,3
