ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
BG277,-0.015621841,-0.233092652,0.5546875,8,5,3,BG748,BG284,BG893,BG416,BG445,BG71,BG676,BG872,BG46,BG518,BG479,BG207,BG351,BG712,BG266,BG220,BG560,BG41,BG757,5,4,3,4,3,2,7,1,6,2,6,5,3,2,6,4,2,0,1,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3
BG278,-0.022191458,0.089660076,0.473214286,4,1,3,BG784,BG838,BG808,BG773,BG457,BG815,BG442,BG91,BG181,BG869,BG454,BG889,BG571,BG191,BG415,BG390,BG625,BG36,BG783,5,2,1,0,2,1,3,3,2,4,3,5,3,7,6,0,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
BG279,0.199265022,0.111691475,0.504504505,4,1,3,BG801,BG945,BG606,BG583,BG290,BG989,BG228,BG429,BG703,BG34,BG890,BG248,BG270,BG147,BG265,BG891,BG107,BG887,BG664,2,1,1,2,0,4,5,3,2,7,3,0,7,7,3,1,4,2,1,3,3,3,3,3,3,3,3,3,2,3,3,0,2,3,3,3,3,3
BG280,0.153893816,0.060059948,0.516949153,7,4,3,BG683,BG433,BG798,BG251,BG697,BG164,BG981,BG67,BG899,BG107,BG528,BG34,BG112,BG664,BG583,BG303,BG983,BG529,BG985,2,4,0,7,7,0,2,3,2,4,2,7,1,1,2,3,4,1,5,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3
BG281,0.371284252,-0.015239623,0.517857143,5,2,3,BG754,BG152,BG162,BG553,BG115,BG94,BG197,BG43,BG98,BG45,BG622,BG701,BG269,BG992,BG202,BG517,BG348,BG320,BG190,1,4,3,0,1,1,2,2,7,6,2,5,7,1,3,1,6,1,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3
BG282,-0.262179807,-0.076858319,0.573643411,8,5,3,BG449,BG980,BG455,BG374,BG316,BG140,BG135,BG704,BG908,BG794,BG825,BG57,BG221,BG286,BG953,BG797,BG103,BG615,BG995,5,6,2,2,3,5,1,2,2,7,1,6,7,7,1,6,2,4,0,3,3,3,3,3,3,3,3,3,2,3,3,0,2,3,3,3,3,3
BG283,-0.283135354,0.221042528,0.552238806,4,1,3,BG420,BG850,BG148,BG522,BG486,BG337,BG218,BG888,BG873,BG852,BG99,BG200,BG956,BG726,BG539,BG619,BG173,BG70,BG28,3,6,3,3,6,5,5,5,1,3,4,1,6,1,4,3,6,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG284,-0.026242954,-0.226543384,0.591240876,7,4,3,BG277,BG748,BG893,BG872,BG676,BG416,BG220,BG46,BG266,BG445,BG71,BG187,BG351,BG479,BG673,BG712,BG518,BG343,BG76,5,5,3,1,7,4,4,6,6,3,2,6,3,6,7,2,2,2,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,3,3,3,3
BG285,-0.205072519,0.181285834,0.55,7,4,3,BG756,BG507,BG75,BG539,BG9,BG111,BG131,BG926,BG972,BG513,BG129,BG99,BG345,BG576,BG218,BG336,BG726,BG661,BG648,2,4,2,4,2,1,3,7,5,5,5,4,7,2,5,1,1,0,2,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3
BG286,-0.274643572,-0.024489669,0.5546875,9,7,2,BG825,BG253,BG316,BG782,BG455,BG615,BG374,BG449,BG282,BG758,BG662,BG861,BG272,BG934,BG101,BG995,BG140,BG980,BG57,1,1,3,5,2,4,2,5,5,7,2,3,0,3,4,0,5,6,6,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3
BG287,0.276716216,-0.035563765,0.545454545,9,6,3,BG44,BG526,BG356,BG365,BG202,BG211,BG190,BG622,BG269,BG348,BG727,BG716,BG146,BG605,BG294,BG700,BG378,BG80,BG552,7,5,0,1,3,0,3,2,7,6,0,2,5,4,1,7,1,4,2,2,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,3,3,3
BG288,0.070372104,-0.000422281,0.5,5,2,3,BG561,BG174,BG918,BG657,BG765,BG402,BG396,BG868,BG659,BG640,BG677,BG675,BG667,BG25,BG318,BG597,BG186,BG915,BG229,6,2,1,3,3,2,3,5,2,5,5,4,4,1,1,2,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG289,-0.041750745,0.001915613,0.508333333,7,4,3,BG998,BG27,BG933,BG110,BG721,BG634,BG68,BG705,BG624,BG678,BG222,BG914,BG685,BG78,BG297,BG309,BG413,BG869,BG961,4,2,6,0,3,1,1,4,4,7,2,1,3,5,2,3,4,4,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
BG290,0.218382136,0.126788509,0.508928571,3,0,3,BG606,BG890,BG270,BG147,BG279,BG801,BG945,BG887,BG228,BG184,BG891,BG768,BG703,BG862,BG989,BG951,BG429,BG583,BG871,1,3,7,7,1,2,1,2,5,1,1,7,2,2,4,4,3,2,2,3,3,0,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
BG291,0.39426385,0.063110402,0.443396226,4,1,3,BG198,BG94,BG517,BG635,BG341,BG839,BG585,BG43,BG65,BG701,BG152,BG500,BG281,BG377,BG541,BG230,BG298,BG197,BG791,7,1,1,2,2,3,4,2,1,5,4,2,2,2,0,2,4,2,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG292,0.213681364,-0.212591078,0.556451613,7,4,3,BG87,BG204,BG381,BG224,BG670,BG383,BG178,BG909,BG431,BG917,BG199,BG939,BG690,BG840,BG555,BG736,BG655,BG219,BG997,2,7,1,5,1,5,1,3,2,1,5,7,5,2,4,1,7,4,2,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,3,3
BG293,0.091461159,-0.064614197,0.423076923,4,1,3,BG106,BG897,BG907,BG252,BG176,BG38,BG915,BG470,BG729,BG242,BG753,BG25,BG263,BG476,BG769,BG229,BG800,BG368,BG598,5,5,3,5,3,0,3,2,6,1,0,1,0,1,1,2,0,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG294,0.274584777,0.005421524,0.547619048,4,1,3,BG716,BG365,BG770,BG684,BG385,BG356,BG348,BG258,BG202,BG238,BG44,BG45,BG319,BG287,BG466,BG930,BG211,BG526,BG241,2,1,1,7,3,0,6,6,3,2,7,6,4,6,5,1,0,5,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
BG295,0.302724602,0.206135963,0.525423729,4,1,3,BG929,BG183,BG247,BG735,BG901,BG846,BG54,BG397,BG255,BG340,BG611,BG72,BG261,BG977,BG422,BG718,BG20,BG26,BG920,7,4,4,0,7,6,2,1,4,1,0,4,1,1,4,7,5,0,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3
BG296,0.140865993,-0.015074825,0.533898305,3,0,3,BG795,BG689,BG117,BG194,BG400,BG679,BG303,BG263,BG394,BG276,BG112,BG916,BG675,BG952,BG739,BG18,BG868,BG476,BG729,6,2,7,0,0,3,3,0,2,6,1,2,4,7,7,1,5,1,6,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3
BG297,-0.011937303,-0.032168825,0.544,5,2,3,BG724,BG678,BG488,BG961,BG966,BG933,BG705,BG685,BG853,BG355,BG159,BG110,BG624,BG898,BG289,BG222,BG309,BG302,BG546,1,7,1,1,7,6,4,3,6,3,2,0,4,5,4,2,3,1,6,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG298,0.30941405,0.049550012,0.50862069,7,4,3,BG791,BG499,BG541,BG258,BG701,BG466,BG65,BG385,BG609,BG61,BG197,BG230,BG684,BG770,BG450,BG179,BG273,BG45,BG716,0,2,0,6,5,5,1,3,3,1,2,2,7,1,2,0,7,6,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3
BG299,0.138107767,0.182379394,0.46728972,7,4,3,BG574,BG384,BG312,BG767,BG134,BG463,BG172,BG141,BG601,BG408,BG235,BG239,BG123,BG485,BG491,BG37,BG866,BG372,BG951,1,3,0,3,1,2,7,2,4,2,0,2,0,1,4,3,0,7,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3
BG300,0.072156141,-0.189033769,0.556451613,4,1,3,BG166,BG637,BG89,BG806,BG126,BG203,BG196,BG398,BG904,BG363,BG182,BG807,BG243,BG487,BG478,BG479,BG376,BG960,BG330,3,7,5,0,2,7,2,3,1,3,7,5,6,2,6,6,0,1,2,3,2,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3
BG301,-0.234097209,-0.345183161,0.5,6,3,3,BG121,BG937,BG227,BG654,BG350,BG982,BG554,BG527,BG607,BG118,BG388,BG516,BG327,BG51,BG999,BG63,BG74,BG632,BG425,1,5,6,0,0,3,7,4,4,4,1,0,3,4,4,2,6,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
BG302,0.030669889,-0.062765422,0.472727273,4,1,3,BG696,BG42,BG368,BG699,BG966,BG242,BG598,BG229,BG355,BG753,BG677,BG171,BG724,BG159,BG25,BG38,BG470,BG853,BG297,3,3,4,4,7,1,1,2,3,0,5,4,1,2,1,0,2,6,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG303,0.146958508,0.012628526,0.495652174,6,3,3,BG112,BG899,BG981,BG194,BG18,BG276,BG296,BG679,BG916,BG689,BG795,BG983,BG394,BG186,BG433,BG117,BG597,BG683,BG667,1,2,2,0,1,6,0,3,2,2,6,4,2,4,4,7,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3
BG304,-0.11924636,0.388820475,0.428571429,3,0,3,BG32,BG613,BG812,BG959,BG786,BG157,BG799,BG492,BG465,BG600,BG369,BG490,BG360,BG430,BG828,BG602,BG122,BG762,BG260,1,5,2,2,4,1,4,1,1,2,1,2,2,1,4,6,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG305,-0.02068756,-0.113768001,0.516666667,6,3,3,BG620,BG480,BG161,BG102,BG15,BG108,BG317,BG766,BG171,BG546,BG159,BG994,BG544,BG494,BG355,BG853,BG324,BG417,BG941,6,2,0,5,4,1,2,2,4,6,2,7,0,1,3,6,0,6,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3
BG306,0.365843376,-0.138526548,0.490740741,5,2,3,BG835,BG955,BG760,BG3,BG149,BG320,BG559,BG817,BG453,BG717,BG992,BG481,BG216,BG361,BG231,BG257,BG98,BG497,BG128,2,7,2,1,3,1,1,1,0,2,1,4,2,3,7,1,7,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,3
BG307,-0.163449458,-0.128264471,0.457943925,8,5,3,BG58,BG357,BG85,BG669,BG7,BG97,BG315,BG649,BG249,BG870,BG424,BG452,BG588,BG829,BG562,BG505,BG666,BG39,BG563,1,2,3,2,1,0,5,3,6,0,2,5,7,0,0,1,0,6,0,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3
BG308,0.132867689,-0.217865772,0.491071429,5,2,3,BG66,BG86,BG376,BG411,BG807,BG997,BG655,BG621,BG902,BG806,BG736,BG431,BG196,BG904,BG960,BG375,BG16,BG690,BG432,7,5,0,1,5,2,7,2,4,0,1,2,2,1,1,3,4,5,1,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3
BG309,0.002614351,0.013253159,0.535433071,6,3,3,BG624,BG898,BG110,BG961,BG413,BG678,BG933,BG362,BG869,BG919,BG724,BG27,BG318,BG289,BG297,BG765,BG415,BG778,BG91,4,5,0,1,4,7,6,3,4,4,1,2,1,4,2,3,6,5,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
BG310,-0.140620463,0.000737063,0.476190476,8,7,1,BG474,BG489,BG446,BG366,BG610,BG733,BG119,BG342,BG775,BG728,BG208,BG35,BG575,BG151,BG533,BG214,BG418,BG321,BG410,1,2,1,1,7,3,3,2,2,1,4,2,2,2,5,2,1,2,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG311,-0.250088399,0.422507602,0.512605042,6,3,3,BG538,BG949,BG557,BG864,BG360,BG467,BG168,BG264,BG586,BG786,BG828,BG55,BG812,BG244,BG991,BG490,BG777,BG32,BG304,3,0,6,4,2,3,1,4,5,4,4,3,2,3,4,2,7,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3
BG312,0.126348071,0.20813227,0.495495495,3,0,3,BG767,BG172,BG574,BG485,BG299,BG384,BG323,BG372,BG408,BG710,BG515,BG475,BG123,BG601,BG134,BG205,BG234,BG463,BG660,3,7,1,1,4,3,1,7,2,1,3,6,0,4,1,1,7,2,1,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3
BG313,-0.333041182,-0.089448765,0.573643411,3,0,3,BG995,BG325,BG785,BG140,BG794,BG793,BG221,BG861,BG193,BG789,BG455,BG449,BG844,BG803,BG980,BG282,BG419,BG747,BG913,0,4,5,5,7,4,7,3,1,7,2,5,0,5,6,5,5,3,0,3,3,3,3,2,3,0,3,3,2,3,3,3,3,3,3,3,3,3
