ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
UG49,0.122582504,0.237774072,0.563829787,9,6,3,UG719,UG519,UG650,UG362,UG581,UG569,UG464,UG751,UG119,UG268,UG775,UG571,UG905,UG552,4,6,5,4,0,3,3,3,7,2,3,0,7,0,3,3,3,3,3,3,3,3,1,3,3,3,1,3
UG50,0.090354201,-0.03654068,0.4875,6,3,3,UG760,UG910,UG244,UG401,UG280,UG551,UG228,UG377,UG355,UG908,UG285,UG566,UG251,UG361,5,2,7,2,1,3,3,0,7,0,2,2,1,1,3,3,2,3,3,3,3,3,0,3,3,3,3,3
UG51,-0.183013806,0.089138636,0.565217391,5,2,3,UG814,UG295,UG383,UG513,UG703,UG108,UG936,UG831,UG911,UG928,UG25,UG81,UG198,UG648,3,2,4,2,7,3,2,6,7,1,1,7,5,0,3,3,3,3,0,3,3,3,2,3,3,2,3,3
UG52,-0.413273874,0.158411226,0.50617284,3,0,3,UG371,UG258,UG114,UG374,UG520,UG45,UG318,UG620,UG290,UG542,UG360,UG479,UG622,UG538,7,0,5,1,7,1,3,7,2,2,2,3,1,0,2,3,3,3,2,3,3,0,3,3,3,3,3,3
UG53,-0.159623595,0.150744474,0.568421053,7,4,3,UG103,UG688,UG808,UG618,UG292,UG848,UG712,UG198,UG547,UG81,UG935,UG747,UG369,UG831,3,3,2,3,7,0,1,5,3,7,2,7,1,6,3,3,3,3,2,3,3,3,3,2,3,1,3,3
UG54,-0.182898624,0.008942552,0.61,5,2,3,UG920,UG783,UG690,UG348,UG789,UG294,UG796,UG912,UG72,UG216,UG672,UG969,UG309,UG649,3,7,4,5,2,7,7,0,2,7,7,1,6,1,3,2,3,3,3,2,2,3,3,1,2,3,3,3
UG55,0.302434631,0.159737098,0.567010309,3,0,3,UG163,UG315,UG201,UG337,UG351,UG849,UG102,UG253,UG441,UG181,UG473,UG79,UG981,UG864,3,3,6,6,7,3,4,5,3,3,7,2,3,0,3,3,3,3,1,3,3,3,3,3,2,3,3,3
UG56,0.208343097,0.20958657,0.559139785,8,7,1,UG897,UG218,UG674,UG186,UG840,UG142,UG775,UG472,UG675,UG864,UG905,UG876,UG333,UG636,5,2,1,6,4,3,3,6,2,0,7,3,2,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3
UG57,0.319980429,-0.206575952,0.553191489,8,7,1,UG878,UG118,UG494,UG170,UG239,UG169,UG806,UG606,UG384,UG40,UG717,UG147,UG843,UG396,3,6,5,4,2,1,5,3,4,3,7,1,1,0,3,3,3,3,3,3,3,3,3,3,2,3,3,3
UG58,-0.283259316,0.274674224,0.55,7,4,3,UG744,UG501,UG123,UG531,UG595,UG978,UG556,UG436,UG621,UG645,UG576,UG410,UG538,UG851,1,6,4,3,5,1,4,4,4,2,6,5,0,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
