ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
Multi17,0.15514219,-0.195919078,0.46835443,4,1,3,Multi481,Multi136,Multi381,Multi518,Multi296,Multi893,Multi897,Multi872,Multi669,Multi543,Multi920,Multi862,Multi738,Multi754,3,1,2,3,1,6,1,0,7,1,5,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3
Multi18,-0.240507476,0.246808164,0.532608696,8,7,1,Multi832,Multi280,Multi325,Multi899,Multi719,Multi909,Multi633,Multi580,Multi608,Multi173,Multi64,Multi767,Multi240,Multi321,1,3,3,4,5,5,0,2,5,0,3,3,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Multi19,0.09603998,-0.223294003,0.523809524,5,2,3,Multi679,Multi211,Multi988,Multi468,Multi836,Multi453,Multi358,Multi278,Multi348,Multi895,Multi637,Multi597,Multi897,Multi973,7,0,1,5,1,7,2,4,4,2,7,1,1,0,2,3,3,3,3,0,3,3,3,3,2,3,3,3
Multi20,0.051103471,0.004858229,0.553191489,9,6,3,Multi619,Multi743,Multi401,Multi737,Multi227,Multi861,Multi906,Multi960,Multi766,Multi340,Multi902,Multi149,Multi313,Multi182,6,1,3,2,3,6,1,4,0,7,0,4,2,7,3,3,3,3,3,3,3,3,3,2,3,3,3,1
Multi21,0.242219488,-0.224672893,0.511363636,3,0,3,Multi603,Multi643,Multi287,Multi326,Multi198,Multi770,Multi68,Multi665,Multi200,Multi487,Multi752,Multi473,Multi104,Multi754,1,3,5,6,1,7,2,2,4,5,0,2,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3
Multi22,0.129690653,0.115148546,0.591836735,9,7,2,Multi490,Multi856,Multi97,Multi645,Multi273,Multi121,Multi521,Multi345,Multi95,Multi756,Multi883,Multi528,Multi232,Multi779,4,7,5,3,2,2,5,6,7,1,2,2,5,0,3,1,3,3,3,3,3,3,1,3,3,3,3,3
Multi23,0.088501462,-0.112560074,0.52688172,5,2,3,Multi464,Multi740,Multi568,Multi502,Multi845,Multi558,Multi661,Multi937,Multi52,Multi722,Multi882,Multi567,Multi263,Multi12,4,1,4,4,2,2,2,5,2,5,4,4,7,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3
Multi24,-0.166550998,0.341519447,0.482352941,8,5,3,Multi435,Multi378,Multi551,Multi654,Multi684,Multi332,Multi238,Multi475,Multi880,Multi240,Multi764,Multi321,Multi353,Multi1,4,4,0,2,1,7,2,2,1,6,1,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
Multi25,0.158476983,-0.153921529,0.505747126,3,0,3,Multi862,Multi560,Multi543,Multi993,Multi454,Multi893,Multi607,Multi966,Multi872,Multi738,Multi672,Multi276,Multi481,Multi440,3,4,1,5,4,6,3,7,0,0,1,5,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3
Multi26,0.198769073,-0.119139242,0.557894737,4,1,3,Multi606,Multi276,Multi910,Multi34,Multi884,Multi901,Multi966,Multi375,Multi459,Multi822,Multi677,Multi938,Multi843,Multi789,0,5,4,2,1,6,7,5,4,3,4,4,0,7,3,3,3,3,3,3,1,3,3,3,3,3,3,2
