ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
WB49,0.449028714,0.06024116,0.517647059,4,1,3,WB194,WB988,WB181,WB174,WB464,WB930,WB420,WB752,WB73,WB97,WB195,WB751,WB830,WB367,4,3,2,2,7,6,7,1,1,2,4,0,3,1,3,3,3,3,0,3,2,3,3,3,3,3,3,3
WB50,0.316754021,0.054141818,0.56122449,7,4,3,WB618,WB366,WB668,WB361,WB31,WB122,WB996,WB264,WB934,WB268,WB367,WB510,WB456,WB830,2,5,6,5,5,7,0,3,4,4,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3
WB51,-0.255460297,0.32699937,0.487804878,4,1,3,WB135,WB493,WB1000,WB740,WB645,WB963,WB637,WB263,WB42,WB175,WB183,WB838,WB938,WB954,2,1,7,3,2,1,1,2,3,7,4,3,1,2,3,3,2,3,3,3,3,3,3,1,3,3,3,3
WB52,-0.194502307,-0.566812972,0.5625,8,5,3,WB990,WB861,WB933,WB702,WB910,WB521,WB634,WB944,WB2,WB393,WB621,WB648,WB426,WB527,3,5,2,6,4,2,0,7,2,1,6,3,2,6,3,3,3,3,3,3,3,0,3,3,3,3,3,3
WB53,0.050747701,0.012550996,0.511363636,9,6,3,WB986,WB972,WB500,WB339,WB308,WB270,WB866,WB940,WB306,WB208,WB743,WB658,WB19,WB360,5,2,7,3,2,2,7,3,0,0,3,0,0,5,3,3,2,3,3,3,2,3,3,3,3,3,3,3
WB54,0.289656747,0.2238201,0.505494505,5,2,3,WB294,WB587,WB859,WB727,WB485,WB210,WB922,WB912,WB925,WB991,WB396,WB905,WB344,WB586,3,4,1,6,2,2,2,5,3,2,6,4,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
WB55,0.142736646,-0.38407223,0.586538462,9,7,2,WB75,WB867,WB563,WB865,WB570,WB876,WB468,WB119,WB234,WB518,WB98,WB721,WB575,WB240,1,6,5,6,3,0,2,5,5,3,3,5,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
WB56,-0.26023669,-0.186529687,0.461538462,3,0,3,WB546,WB486,WB120,WB987,WB326,WB5,WB818,WB647,WB99,WB332,WB710,WB663,WB251,WB245,7,3,3,3,0,7,1,0,1,2,0,5,4,0,1,3,3,3,3,2,3,3,3,3,3,3,3,3
WB57,0.185093576,-0.169482564,0.541176471,3,0,3,WB169,WB966,WB140,WB142,WB422,WB189,WB274,WB560,WB540,WB433,WB858,WB734,WB610,WB454,3,7,7,2,3,2,1,2,4,7,0,1,5,2,3,1,0,3,3,3,3,3,3,2,3,3,3,3
WB58,-0.176204907,0.190860437,0.413333333,3,0,3,WB404,WB513,WB812,WB230,WB90,WB80,WB655,WB666,WB599,WB709,WB390,WB738,WB193,WB22,4,0,1,2,4,2,2,0,2,2,7,3,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3
WB59,-0.310090818,-0.241970436,0.46835443,5,2,3,WB403,WB818,WB326,WB251,WB822,WB606,WB332,WB272,WB915,WB629,WB56,WB886,WB4,WB120,2,1,0,4,1,1,2,1,4,3,0,7,6,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3
WB60,-0.027590633,0.523447916,0.428571429,8,5,3,WB497,WB424,WB882,WB745,WB526,WB808,WB881,WB622,WB783,WB338,WB577,WB18,WB764,WB94,0,1,2,4,2,2,1,0,3,3,0,0,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
WB61,-0.344240679,0.166289641,0.435897436,3,0,3,WB548,WB832,WB136,WB347,WB43,WB664,WB711,WB758,WB798,WB631,WB795,WB288,WB88,WB508,3,3,7,2,1,2,1,3,3,4,0,0,5,0,3,3,2,3,3,3,3,3,3,3,3,3,3,3
WB62,-0.039558266,0.228480217,0.5,8,5,3,WB325,WB747,WB969,WB375,WB243,WB788,WB250,WB67,WB928,WB562,WB145,WB871,WB538,WB78,3,7,0,1,3,2,5,1,7,0,1,1,6,0,3,1,3,3,3,3,3,3,2,3,3,3,3,3
WB63,-0.02013598,-0.311725094,0.455696203,4,1,3,WB105,WB405,WB103,WB965,WB178,WB802,WB238,WB36,WB380,WB992,WB318,WB397,WB908,WB821,2,6,1,2,1,1,1,1,4,0,2,7,1,6,3,3,3,3,3,3,3,3,3,3,3,1,3,3
WB64,-0.352640239,0.048897408,0.522222222,5,2,3,WB219,WB545,WB736,WB118,WB349,WB583,WB427,WB88,WB631,WB795,WB754,WB179,WB192,WB711,4,4,1,0,4,5,5,5,4,0,7,3,2,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3
WB65,0.167481155,0.013534983,0.517241379,4,1,3,WB391,WB543,WB782,WB705,WB242,WB102,WB557,WB568,WB465,WB979,WB351,WB774,WB874,WB437,7,4,7,1,3,1,3,1,2,0,5,0,3,7,2,3,2,3,3,3,3,3,3,3,3,3,3,2
WB66,0.084777645,-0.121314086,0.516853933,7,4,3,WB760,WB831,WB412,WB993,WB41,WB130,WB213,WB791,WB314,WB895,WB199,WB885,WB262,WB348,0,1,4,1,5,7,2,4,5,4,1,0,1,7,3,3,3,3,3,2,3,3,3,3,3,3,3,2
WB67,-0.002515318,0.228520177,0.455696203,4,1,3,WB747,WB44,WB78,WB145,WB953,WB62,WB717,WB522,WB243,WB788,WB172,WB325,WB363,WB375,7,5,0,1,3,5,0,0,3,2,0,3,5,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3
WB68,0.065703787,0.254375798,0.534883721,4,1,3,WB525,WB448,WB6,WB898,WB172,WB953,WB835,WB776,WB522,WB158,WB519,WB862,WB211,WB784,6,2,7,7,0,3,0,4,0,5,5,3,3,0,3,3,0,1,3,3,3,3,3,3,3,3,3,3
WB69,-0.005866139,-0.061476712,0.623762376,8,7,1,WB810,WB353,WB739,WB894,WB355,WB376,WB322,WB958,WB444,WB346,WB423,WB923,WB794,WB630,1,2,5,7,3,2,6,5,2,5,4,5,2,7,3,3,3,1,3,3,3,3,3,3,3,3,3,0
WB70,0.366175223,0.004738233,0.557894737,7,4,3,WB97,WB903,WB855,WB254,WB268,WB667,WB165,WB751,WB73,WB934,WB752,WB362,WB807,WB597,2,6,4,1,4,4,7,0,1,4,1,7,5,3,3,3,3,3,3,3,2,3,3,3,3,1,3,3
WB71,0.247354382,0.029140082,0.598039216,5,2,3,WB76,WB900,WB974,WB292,WB155,WB212,WB456,WB600,WB916,WB614,WB943,WB351,WB437,WB159,6,7,2,1,4,7,3,3,2,1,7,5,7,4,3,2,3,3,3,2,3,3,3,3,2,3,2,3
WB72,-0.13733054,-0.191525248,0.555555556,5,2,3,WB484,WB499,WB413,WB337,WB164,WB946,WB401,WB160,WB259,WB665,WB642,WB829,WB625,WB418,4,1,7,3,1,3,2,7,1,4,4,3,6,2,3,3,0,3,3,3,3,1,3,3,3,3,3,3
WB73,0.404294181,0.003930164,0.539325843,4,1,3,WB752,WB97,WB70,WB181,WB704,WB597,WB855,WB751,WB464,WB903,WB194,WB420,WB268,WB254,1,2,4,2,2,3,4,0,7,6,4,7,4,1,3,3,3,3,3,3,3,3,0,3,3,2,3,3
WB74,-0.091370208,-0.089208221,0.594059406,5,2,3,WB891,WB820,WB352,WB749,WB166,WB82,WB220,WB576,WB877,WB168,WB495,WB111,WB148,WB999,2,6,1,7,2,1,2,7,3,5,6,4,7,5,3,3,3,1,3,3,3,2,3,3,3,3,2,3
WB75,0.157069196,-0.368617137,0.56,4,1,3,WB55,WB867,WB865,WB518,WB468,WB570,WB563,WB119,WB491,WB935,WB721,WB771,WB876,WB234,7,6,6,3,2,3,5,5,0,6,5,2,0,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3
WB76,0.237819321,0.040374768,0.571428571,9,6,3,WB71,WB974,WB155,WB600,WB916,WB456,WB900,WB159,WB409,WB351,WB292,WB977,WB212,WB943,2,2,4,3,2,3,7,4,0,5,1,3,7,7,3,3,3,3,3,3,2,3,3,3,3,3,2,2
WB77,-0.081685409,0.046140696,0.53125,9,6,3,WB453,WB544,WB156,WB605,WB109,WB170,WB200,WB300,WB741,WB929,WB673,WB106,WB950,WB225,1,3,4,6,5,2,1,6,0,5,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
WB78,0.001812255,0.261079011,0.434210526,3,0,3,WB717,WB522,WB776,WB44,WB788,WB67,WB953,WB505,WB747,WB871,WB375,WB62,WB172,WB448,0,0,4,5,2,1,3,2,7,1,1,5,0,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3
WB79,0.159940393,-0.063777942,0.60952381,9,6,3,WB939,WB449,WB7,WB660,WB408,WB591,WB297,WB334,WB446,WB863,WB502,WB979,WB983,WB847,4,4,7,7,4,2,5,6,2,3,5,0,6,3,3,3,0,2,3,3,3,3,3,3,3,3,3,3
WB80,-0.140999142,0.197941671,0.494117647,5,2,3,WB709,WB400,WB599,WB390,WB666,WB58,WB513,WB478,WB151,WB404,WB90,WB627,WB594,WB812,2,3,2,7,0,0,0,2,2,4,4,7,6,1,3,3,3,2,3,3,3,3,3,3,3,2,3,3
WB81,0.270163533,-0.013654691,0.615384615,9,7,2,WB26,WB532,WB614,WB212,WB292,WB688,WB256,WB767,WB780,WB900,WB971,WB675,WB943,WB649,3,7,1,7,1,2,5,5,4,7,3,1,7,4,3,2,3,2,3,3,3,3,3,2,3,3,2,3
WB82,-0.104361546,-0.062239132,0.557894737,4,1,3,WB168,WB891,WB148,WB999,WB166,WB74,WB820,WB388,WB1,WB220,WB757,WB749,WB20,WB489,5,2,7,5,2,2,6,4,3,2,2,7,5,0,3,3,2,3,3,3,3,3,3,3,3,1,3,3
