ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh0,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9
8f2e551ab26e4970b1e422ea50ea42c4/0,0.020162257,-0.068373863,0.653846154,8,7,1,5033cbd52fd44052806dd4f7ca5b5504/0,effafbdd1b294e2e8a528b5e4c70bd66/0,fb6fb84b41394c59b9d850a68394b187/0,315e0eb3f45d426596732cdd3a9978b8/0,458393c3ac0649a390b04dc8cd29ca20/0,363a4fa3689c46ffac36358cf2fb6577/0,608cf9a1a8794047aa15b59c3678c546/0,a07f4e793a5f478897c2cb90b0dd9259/0,dc60ddb7eae94cc0b883611ad17b3ed6/0,c1ba6ab58ae54f819d3beb30e04174f4/0
8f3ad1ce33bc4821bdb9cd767bb109cf/0,0.313682659,-0.362471342,0.491525424,6,3,3,d692e04d5b924d7abec719aafb265902/0,e787454962444fb494fcb9cd9b88addc/0,e69abc6a81524239bf9372cf78e2f418/0,c0df4fe67dd94bbbaccccb5a41ff565e/0,168c81a294614cb186e17887861d8909/0,8988c5e06dd5463d8ea2e69863e2c444/0,1de4944f10bc46b9b2ea7043d7a7b958/0,91f23a0aa7f6462a84ee679bcde7949b/0,c4b089c5e1534eba8c47f578349e29ed/0,986df31a795b4c65b56f5a72c09523c7/0
8fb1ae52e4fe4791863c5479c705182a/0,-0.181769878,-0.062881657,0.59375,7,4,3,1327234507964c63bc00d3518627f6fb/0,138e300b78f7402b83a268a0fbb2ced9/0,edc3fbb7716943c1ac3e619810d3ca16/1,079ccf76bdc44395a644ae4f919a7f05/0,0e08617264f94c6ab59af2933f8b7d8e/0,e5582365967e40e6839f15eeda74d470/0,692a17ec999e4e129c51b407b5ed0330/0,a915c89ebbf14db88e308b8dae9ea96b/0,297d6f8ceace47e78016aadf9303a671/0,db6d2b0d221348ffaaefdfec9edf27c0/0
8ffdfe3758af4e708f617aabd13fb97f/0,-0.047426243,-0.210478762,0.614285714,7,4,3,00dbdae4e99a490ab108637d62c8a51c/0,c85b4322138743feb38cb7e0dc82e0d7/0,51ebafc5e1c344d28b52ef25e8353c04/0,d5d2b8a8fb5c4adbb1fab0e04dacb9a3/0,1d07d89a7bd0424a96ffec37469d99d2/0,e9dadaa6936844b68bee25f074ab7bdf/0,963f91c833274e31ac73d4d4ce222603/0,058a8386189046c084808628785a0058/0,dd4a35bfa664452c999a40a8903b7f78/0,11c94d4200114de882c70c2cc628adbd/1
90278bdc89ba4dc3831c622cda9e454d/0,-0.185484577,-0.519316739,0.671428571,5,2,3,95754c813ea44704a907bb163e0e58be/0,e35c6611204f4f76a1eae6b1764288ae/0,d1480b694535417a8a04b03d7d9128b8/1,9dd321ec1f82463c866e66a289dafe05/0,7537a7acfcbf4b37a748a007cd042a17/0,dd7c1448055245a5beed31da984fd0b3/0,4d8e747673894ab7908151984c2013ff/0,bfb77f9a08ab49b690aabd1667b9d52f/0,1d0ba7f2d90e446095af7edd5d0e7141/0,68931894773543caa7b964de6eeae69f/1
905f268d1bfa4b088e884f454ca029fd/0,-0.022096463,-0.060422253,0.662162162,8,7,1,4bc764724fe64b17aa8eac2c05d20bd3/0,e28147571173402eb8d394db649eda42/0,ec2b50de1ac445e0a118843402be5be4/0,3bda2b1d0d8746a48c2e0eb16cdf5a15/0,363a4fa3689c46ffac36358cf2fb6577/0,c1ba6ab58ae54f819d3beb30e04174f4/0,458393c3ac0649a390b04dc8cd29ca20/0,a07f4e793a5f478897c2cb90b0dd9259/0,e113f2e80c634d17856bcf69990cb745/0,effafbdd1b294e2e8a528b5e4c70bd66/0
90cae63643434284b376d380bed9ea8a/0,-0.166849285,-0.31934608,0.559322034,3,0,3,fc6f7433099b4e65afef4f166431f2fb/0,69420247b6f34049b9291c79079aab0a/0,8c8f4d8e84224cd3b1d5060e0569f70f/0,c68b40cd9224469f99567e1c84f7eff5/0,0fdac62a599e4deb8efd58edd7f744dc/1,e6928c3bbf984e05a5dd16b8ed87821c/1,e8f55240abdc442586907154ae56ae56/0,434f6bed03e64ff9aaa338e1b3ee546e/0,cf66c25f48c44635b2c77421f694d8c5/0,337be9306736449b92b5a3f61baec3d6/1
90d6399b898a4204abf228adde80b64d/0,0.192173365,0.295232336,0.575757576,5,2,3,6e127a48274b4a70be63dbc6ac6ca7b9/0,30a04b22e546418596ec9ab547c2023c/0,1cfa68ff9f73446eb00f298c8ea42210/0,564f0eacee4547d6ab98a4bf450b8e2c/0,66d9266b745042ec859ba96a57f48f38/0,2989e120a1ea4bd798badb2ac3ef0972/0,020f915eadf44a76baf444782c24a69a/0,01b593c1eae84ba8a5d3dccb83dadeaf/0,07a3af10d2e447d7b09f005b1796cd26/0,c1bd67d5cca149e19fdc7d23cd6ee9ca/0
90ecda68b6dd4e1da60e5add86811515/0,0.506562194,0.313424274,0.594202899,6,3,3,f1ec156653a141d187c586cd08905267/0,5b683fe8318040a7ba65bd31004a4fe6/0,84223cd939f949dfac8284bba7da7e7e/0,bad152da722647a38afff22f599eddbb/0,f0799a4dd1de46e7a9666d1e37a0c9bd/0,d350c44a4bf24ba9a641206fc37eb68e/0,ff6db69c0207447aafaca72bf806570b/0,a14dd46ba4c24b80a2841741b30a8825/0,22d7bdb53bb94aa4b8e04f78a6777a2c/0,9da6569f54c84a3aad97c28361c77334/0
9103594526264513b769095480b78ac9/0,-0.027977604,-0.251984868,0.482142857,8,5,3,11c94d4200114de882c70c2cc628adbd/1,9e77294b18594a7eb1ec758d8ea81950/0,d2365061ce1c49289532ec8e7c973b29/0,51ebafc5e1c344d28b52ef25e8353c04/0,13cf372485c147a0949229a640d76023/0,07b0399354744050a7ea37cf0635e367/0,8ffdfe3758af4e708f617aabd13fb97f/0,a87436aa8bd9472fa369f0eede5c5980/0,adbe5a00571b40b89b083cde8b6c69c0/0,dc257c882c6a46558fae358b40f9a96b/0
916c9907ffe540a6a4caa9c3489ad43d/0,0.094386366,-0.434276545,0.5,4,1,3,928b94facaf243b2b0b74ffc7b1ded42/0,6a69042eab6041daa7422c2d104b1ecb/0,4f5d51dc474545b084d7bbe0bc64449e/0,b474c06e493b4d88b29fd09917d6f8db/0,21fcbf12acd44eb7958cf5606f64ff7a/1,3356c42db78942cc875b04b15a7baa9e/0,cd1718d2acf14499823d932756628d3f/0,30495613a51d41a0897751b2995dd715/0,8cbcf61360e34c8c837b80b823953eb5/0,18eed187de6d4e4a8d78be7df2848519/0
918108c44771416489b5e48d656e8fcf/0,-0.24917344,0.050843313,0.693333333,7,7,0,1181d259f5f443cf9258f2f01f545943/1,dae837161f5149f3bba6afb4da6a763c/0,c0977e38e7fa48c6b2ced2930c16e80e/0,71e7ec78e78b4461b3373e5ac7096ea8/0,3543a0f07b0b40d5ba42dca4e94e1ce4/0,5c5e8b30e4b74967ad015928172002e1/0,3d396ecbc3194924ae69a0f0dd013a05/0,5b1a09f8947145fb9e1969cf0569ada8/0,081342e77ba547f5ae5ed18ecbda8a82/0,18658c8ece94430eb33d7041bc80a5ce/0
91e74d7011c54ca6ba2f2141d5a8e666/1,0.292422374,0.219755011,0.625,6,3,3,e10cf1468a5448aa93c8e073f96b9cb2/0,3d776c1e3f244c93ba1341c0ba943b1d/1,e494a2d9a4a740c2be9adb315d452b0a/0,b5832de859f84cb3bf2a67c998dc879f/0,947456c555b64613959594286662a781/0,d188fcb3e56a4bc090bdd405e8026533/0,7113ee0a8e3a4bf8a8465f77b2f2362c/0,314aa0e06cd0413cbbea825a168b43d6/0,603eadec93564c2385e74bf35aab60b6/0,79ebed7147de4448a835d91cdff89d8b/1
91f23a0aa7f6462a84ee679bcde7949b/0,0.287139747,-0.29368331,0.585714286,6,3,3,c55f81d64b174e418d74fc5479f749bd/0,bd7a29fd672846288457ca5aa2cdc60e/0,e787454962444fb494fcb9cd9b88addc/0,60f8d8f880ad4a7b8257fd842255427a/0,c4b089c5e1534eba8c47f578349e29ed/0,6bbf5560fdb941c2b09ba15ad89b19a2/0,8988c5e06dd5463d8ea2e69863e2c444/0,986df31a795b4c65b56f5a72c09523c7/0,1de4944f10bc46b9b2ea7043d7a7b958/0,66b7ca43cf5b4d19981d582060e8cecc/0
92186e5f926e47988b3d739de4d20a57/0,-0.396172882,-0.058241629,0.666666667,9,6,3,ed6e252f58024a07813c33917308123b/0,2025b03e41ec4994901f205ec2cd399a/0,780c3a9d811748d58d8a5f1b33c706e2/0,c59c7c0af85b47828ff5f3c45f5be8d2/0,c3ad61e766d445ea9cc65e7a96c6a9d5/0,f2ee176011c04ddfa51bddcd62639b13/0,5d077539b76e4317902e7a1e317150af/0,a488adc3c4b049fc8aa11afab047c614/0,dd26157b234b444c900d23913eef42c4/1,b41ae36f406748aca57181eae230d1d8/0
921de88052744dfc887999c86161f853/0,0.13170242,-0.015613974,0.559322034,7,4,3,520db6fb3d4c44129ca02af76e73492d/0,1c92c3c528c54091987b57ea90f67123/0,4367ea028afd4caeba0645cdb88dba0a/0,27078b994aa64ec7806c5d1bad0bf979/0,49fb811d8148483da677c7519b653f34/0,322181ee99cc439fb647d731e131741e/0,73e842c6d79541ccae63bf1719cfe064/0,54a4e35972ef45e3a7d26dce0aa1a69e/0,8bf00ae1e2dc4b2f90e1f3a4c51471e6/0,de2b4d6d0ebd4b38bd2c1034300af427/0
928276dfa82c40dd8af4b83c59af4926/0,0.472771161,0.062497457,0.552238806,4,1,3,330fc454707840f6a3a213754d87fbd5/0,fa209dacd2e449d58ca8189e58464d58/0,26c2b3c1fb26494d9c6c5cba1ffa0531/0,9a158617c9224c53bb41907c9f2f1897/1,ec267802aa1f4caa84a6b650831ca32d/0,6619f5aa7a3b4966bddf47614d6957f5/0,b9773c282de74979a4c5a6e567578ea8/0,2a4416b1301a4727b4d05fe85df56c76/0,9c288972b9c148cfb2ae117615ccac0d/0,633b351b48bd46b8a1d4610cf1401bec/1
928b94facaf243b2b0b74ffc7b1ded42/0,0.071878173,-0.435632178,0.551724138,3,0,3,916c9907ffe540a6a4caa9c3489ad43d/0,cd1718d2acf14499823d932756628d3f/0,21fcbf12acd44eb7958cf5606f64ff7a/1,6a69042eab6041daa7422c2d104b1ecb/0,18eed187de6d4e4a8d78be7df2848519/0,8cbcf61360e34c8c837b80b823953eb5/0,5317cba5f1554940b47b636cb54f5f34/0,4f5d51dc474545b084d7bbe0bc64449e/0,b474c06e493b4d88b29fd09917d6f8db/0,30495613a51d41a0897751b2995dd715/0
928fe17ade3e46a3800cd0730e5f01ce/0,-0.166233943,0.167269435,0.617647059,8,7,1,44224d5762ce4e1899f28bbf6c4a219f/0,ec78db32599c47b1a8fef53085a6c93e/0,d283feb109314591948194e96f14739a/0,3c6479fb737e4a1aaf772fca055ff0d0/2,14138f5b506446ea85813e0bb60a08b1/0,a363d7a2f331472b83ae56330f9d3873/0,83d19c0915674132ac06b1db321bea98/0,f0cfdddc4973477eabb683a5b7540fae/1,0b9807e852394a5097a2f3316372989e/0,a74f670642d14b60808d181b0eff6be3/0
92a88e2ca7e342c08ee96e0ce6fea1a7/0,0.179970297,-0.06712155,0.5,7,4,3,025b1f7ba32040bf8b496d327c3cdb48/0,e35480fc30f442758a37212be008fd11/0,a66d6973216548d98ebd34e0407abbd1/0,a737c07342d744bda476b55e06343177/0,0b523c5a8c044e6a93b924f271cea3f4/0,d367f88d59b042e78a36833308b61b05/0,453efcdb035b428da2eec9a3c4a5b9c8/0,1e9b9877b908404988e557f4ed932415/0,9d36d59937954c3f868a5dbea6765aad/0,1b5ddbd9f8314bb7b02889e95b6b1a4f/0
9343bf5ce8d442cf800d09830ef4d81c/1,-0.255900079,-0.021063605,0.675324675,5,2,3,4583f4c0857842839e2adcf6f841c6fc/0,3e9035d730db466b96f5ea25450f76d6/1,ac6a6ef727b14e0d9813a55a108f4e40/0,66d1240515bf41868be60438f336c489/0,09addd306dc04c72b91a6f8ef9088d8f/0,571dbc85ef9942b5ade1f693c6f2bba4/0,7b5de6813d72446b92939a7460c40c3f/0,9d5de0962a2a4f39b3d0fab388402f5b/0,64abf2ac90e841b0bf264c4d2a20a85b/1,483b8829152c42169c9110f23dead2f3/0
9382f851548b46869346545394d5782b/0,-0.062097794,0.084740792,0.564516129,7,4,3,2ce8055062b846ae91a1ab1609b94bc7/0,e68b79237bfd4bd993e344475d005617/0,b440b34f90404ad387ca42b3194f6f5a/0,8a70d4c986064c8bbdb037fef6101cda/0,ffd2237c4c684d7a8eba7f8b5d95dcd1/0,5fcd49fb8b5f4ef986f93c5259b9d00f/0,6f10632708ad4e7b9c80247f7d6fa58c/0,0f8b2c4f0bc84061a05db69d1ea56ad6/0,99604f89eaa24b468dd558d92853568f/0,9a8797e33428450a8b2afaef20a6ca68/0
93c1750f41ff43f5b760b5b15620f58e/0,-0.002335657,-0.397472831,0.681818182,4,1,3,18eed187de6d4e4a8d78be7df2848519/0,744ca989fce2402c9788280f2f1b6a89/0,4c3e998b3b53404081bdc6c768f5f685/1,369050da2ab748d29448f381284e416f/0,f8d437af9bd3472d939035142c0b572f/0,5317cba5f1554940b47b636cb54f5f34/0,054102e24ff64148b55ea47ee0c0756e/0,893954cd55084f1bb37a7a222777ef60/0,21fcbf12acd44eb7958cf5606f64ff7a/1,8cbcf61360e34c8c837b80b823953eb5/0
93f22c942335424b815418fe984aa85b/0,0.094191828,-0.066777079,0.606060606,8,5,3,684b2f46b83c4a17ae0d452b9d18a215/0,03759cc7fbda488d8d70f1e60b40572b/0,8d19d4bb18bb46cdae9c91ad4660a950/0,d94e990ed57449d4a5cb0e51c6e3363a/1,e2ebd36bb16644bea4af483a7da9165d/0,8b32e7748743440cb9ba67ca75d49817/0,ee5350260d7a483e9abd1e605aebc3ce/0,de2b4d6d0ebd4b38bd2c1034300af427/0,65e5ff1d5c244f488c9915c5dc6d263d/0,0ce720fb8c5e4f6b86b4d92c7a1e5e49/0
94233137cc464ae985d18615154ad83f/0,-0.41475071,-0.260586742,0.591549296,7,4,3,122694f0cdf044af960266a45f97a43c/0,e9837f7c0d6e4d369655e701210f981d/0,f8cf8d98c509417cb2119154208d291d/0,12f20659ad764a12bdba3add1b9650fe/0,45eb2d8763394fe8b0a35583ba33754f/0,7db8f3311b954c91a918746a87e3bb91/0,9f15652e9861417c8b2bcb4624d3f74e/0,17b73214693648a78fc05a72fd28f0d9/0,4c3e4434c3da4d8b9eb57f25d4c3245e/0,c2516130c6484f6199e4d07fef3e9439/0
947456c555b64613959594286662a781/0,0.280182331,0.179731229,0.55,4,1,3,ffdbb03c2c4641ff9dcb3e0f5f8692db/0,3d776c1e3f244c93ba1341c0ba943b1d/1,5e1498700a764823bddad9a0205f04c8/1,b5832de859f84cb3bf2a67c998dc879f/0,e494a2d9a4a740c2be9adb315d452b0a/0,91e74d7011c54ca6ba2f2141d5a8e666/1,9ef354ce581f427db059b8823254d445/0,17bcd2df2e0c43cba8b5ad69c3676e3c/1,21d87228724445ce80d77d278ceaf762/0,8ec6d9823e234e61b9898cb09544276a/0
94a0b77cded34f0cb4c300c77e9ef613/1,0.058126266,-0.129810101,0.608695652,7,4,3,98e4f2f711c54972adc2a4770b452735/0,1de6d9d236f74f868f23f7b0da411250/0,f626a96efae74e3e98cbb9c2d490766a/0,e186ad02380e4fc09b7f93c8e358ed2b/0,04981451685640c69a1fc59f53a5b181/0,a007fd34fd3e4d53849655988a026820/0,42ec33c3f3524e62ad9c8b2bbfd6a9cb/0,bc2cc23863354b4b830556a87646315c/0,86163a349eb8403191a92eacc0a64172/0,fcda44cbf3034a8eadb75cf1d39c98a9/0
95754c813ea44704a907bb163e0e58be/0,-0.20624593,-0.522816808,0.609375,7,4,3,90278bdc89ba4dc3831c622cda9e454d/0,d1480b694535417a8a04b03d7d9128b8/1,e35c6611204f4f76a1eae6b1764288ae/0,9dd321ec1f82463c866e66a289dafe05/0,7537a7acfcbf4b37a748a007cd042a17/0,dd7c1448055245a5beed31da984fd0b3/0,4d8e747673894ab7908151984c2013ff/0,bfb77f9a08ab49b690aabd1667b9d52f/0,1995b37730a248cbb058da93f5a67f14/0,68931894773543caa7b964de6eeae69f/1
957bff6ce3a04c168111d4937d3f031d/0,0.23721863,0.022162867,0.523809524,8,7,1,1cb49a1569494116ba3218361d64b4e8/0,399fdce4ebad4eb087ba5bb855a988d2/0,d516a652942a484c863e69e1c951ded5/0,782b0789ee2149c6bd7be21dec0bfca9/0,de6177592382490e9a121b45d129a5ed/0,4acbb49f1e824bf3a7217cb3996813b1/0,a2d86df4aaa8454d9930d09652f323ec/0,00faff6258d7491b87d2c1687e03acdd/0,c15a220e13d54f34bde889c3d1149fc2/0,22ec2fda4e6849adabf213faf9c1a918/0
95ed38a666094b08b1104b17be7fda24/0,0.052331138,0.329832308,0.508474576,8,7,1,5146a150f5a34a13a912e88fad9e02e7/0,1c17221eeb8a4e6e9b441d87f54d2473/0,3e85e4da6cb342da917fc08045005c33/0,d55aaaa079584f04b340fe1e5841476b/0,effe8627bcee445cb43ddd2c4d101eaf/0,73b122458cd34c01a8fc7e6e2c66d1d2/0,8ef31fe4cf0440dc91c172b6129c4ccb/0,eb65bce959b247b6b29fa25a6071cb0f/0,5553b42d65d14d3a82a7da07b3172943/0,79965ac07e734fa592b4db9d4a53d3b4/0
9615ec2ac10e4c9a8036429d37cd1df1/0,-0.153789908,-0.192675726,0.590163934,5,2,3,d897de971e764565bfdd2c893a99ebc3/0,584333b8781f4ed9b2a22327172c8469/0,20c16125c8674334a101ff33045ed960/0,a86bc4a3f5b746199badbb7058153372/0,c76201cccb1c45d7bd38eee24a02b2c9/0,21a0b041bd8a4be89c436559fde97680/0,5c0b80c66365407ba2ac096555885150/0,6fda266c786e4969950a0131d801ebae/0,ba2f4cd32b1f4bf9b9933cc1fac94530/0,b42e1c6158454a3b890faaa32214f469/2
963f91c833274e31ac73d4d4ce222603/0,-0.031250769,-0.176018237,0.523809524,9,6,3,e9dadaa6936844b68bee25f074ab7bdf/0,bd327f2027be4bc0983aa22866396bb8/0,e85b537027734e0f915793bcf2b7fd7c/1,e8c0cfa1b7944689970c4befdcbc6de1/0,c5ef7c07ffd04735bb864fa2db34f5da/0,c85b4322138743feb38cb7e0dc82e0d7/0,aa3d654d731f4339bed032f3d7c464c2/0,0dce105d13b5423094cd9cf5d39b061f/0,058a8386189046c084808628785a0058/0,8ffdfe3758af4e708f617aabd13fb97f/0
96854686ad554656ba9a946a59d9119f/0,0.068394225,0.079998009,0.533333333,5,2,3,0ac0ae25ba4045848dbc422d36a43ac7/0,8e8cf314fce1480e85f6c011ce1bd778/0,7fb778e33c4242ddb71c59bd83c01e6a/0,527794aadd1d49898dcf624abb5a5797/0,8c78ca1b72ff4cfd8d5b2a74a1e69e37/0,edc3a8f3bee84a1d95706e576de6c528/0,4f52db0ca6ad47dbba0506e6860af16e/0,5bedd37cc9814651b3db388d130d818f/2,5b3c91056e684338942205e9d05a1018/0,4f5237f2e6c2496a94e0b25133bb7371/0
96979841cd8743e9abdacac341f433a9/0,0.087790977,0.217831176,0.605633803,8,5,3,7ff89257e95748d7ad700271950d82d3/0,2bf92ca528f04e8980991d428fa21425/0,83cd8820ee1a49239487303d14416a77/0,ebfd953cab684555a2c908af8168721b/0,30d2673e5b0449fe8d836279acf5c02f/0,ba432df25d5b4bc49babff3dddeb3d1f/0,c90e6e93740645c3aab33de6868c6bfd/0,40c8dfd56a054bf2870f674378a9dba6/0,3e8f1e16e335405296701918e1c2c4f3/0,5d92e5c5202340af9c7bc9e0c102ab2d/0
96f11c8819454a96bb29cd1a6d788e1c/0,-0.227265114,0.087322339,0.705882353,4,1,3,033281bab97c456b860c40d462db5f60/0,80620b2938c244a9b05010d3162e69ab/0,344a68c70c744615b297c10b08dce607/0,18658c8ece94430eb33d7041bc80a5ce/0,71e7ec78e78b4461b3373e5ac7096ea8/0,20b0787fff864bd4b555f9c7f216dc1c/0,34baf5c31f75438ea4a9a722b8d535ac/0,dae837161f5149f3bba6afb4da6a763c/0,cc09519607c7459199d6a36a83c40cd4/0,3d396ecbc3194924ae69a0f0dd013a05/0
96f30bbe17414cf7ae0898d6cd1411b3/0,-0.069660578,-0.129011421,0.482758621,7,4,3,641da5af483d4ec1a2cdc5130a76135e/0,c8d50c03879b4bd189ddb7fd06eb1cd9/0,b44b42df982c4a86be5284a8355ca230/0,bd7803413634496987fe0b490f120f05/0,6b359b5673f947ea83cf5fa6938b520b/1,a299d0e8c0154c83a50775211af5fb9d/0,b99c067e15924df7a916926fd9a0a962/0,aa3d654d731f4339bed032f3d7c464c2/0,448243b6f0aa44d6a1dee1cc7e6dff6e/0,4da0bc2eca374e47a2dd8ec32371a1c0/0
970623a1235747efb6fd71ce213ec694/0,-0.120911568,0.184835906,0.635135135,9,6,3,6dcc2d8167f8487589f08e3c3349aae0/0,e78fb3028e8a4f928e9fcfbcf955cc3d/0,4f1b94c388e640aa9b3e3f6440cac0c8/0,cd901402b25140aa933d345e3a123135/0,10610bea16c24cbd8e297e4956a6000a/0,b87bf332f2a24f408ed9fc24f22cc89c/0,33616a998da44c9f9275c76baeb85774/0,42b954d8b7c84e23a75baa3fdf61ea89/0,ec78db32599c47b1a8fef53085a6c93e/0,d283feb109314591948194e96f14739a/0
9715d0ebba8048c5a0aad79d86001aaa/0,0.066756522,-0.009320119,0.555555556,8,5,3,005ba41069ee4d06ae8887b9178d9134/0,3bc42be072fa404bb3a5477e6ad87c7e/0,0ce720fb8c5e4f6b86b4d92c7a1e5e49/0,8608a65b85824de7b1d70e6408d92348/0,971bc904a7d14d518929d83dfc458ef7/0,c79dd09737f640e89fef7c2539df029e/0,8b32e7748743440cb9ba67ca75d49817/0,2ec9a60936b241a3b012cc8b760357c1/0,27078b994aa64ec7806c5d1bad0bf979/0,f8dcbf11ef9d43089f5899fa312d86e0/0
971bc904a7d14d518929d83dfc458ef7/0,0.088060691,0.015911801,0.49122807,3,0,3,3bc42be072fa404bb3a5477e6ad87c7e/0,3d74dea1c6d8466686989a85748e330c/0,2e43843000f54e61b5982633fdd9f41b/1,322181ee99cc439fb647d731e131741e/0,54a4e35972ef45e3a7d26dce0aa1a69e/0,4a8791f1dd2547489ee303542655bdf5/0,4f5237f2e6c2496a94e0b25133bb7371/0,9715d0ebba8048c5a0aad79d86001aaa/0,a94bc735a42d4e77bd86e8d23b84087f/0,5bedd37cc9814651b3db388d130d818f/2
971bf6f5c1404ef2967d37f1e0a242ce/0,-0.013705053,0.050975322,0.575757576,9,6,3,b80a6d48b5994559b75ca42da401e392/0,01c04d17a4184778b5ade58832e3a9ab/0,85d0da217d97432f8fb68614a2931c8b/0,24a953fb06f24e58b5afbf74d41ba1d1/0,87da512f16b048f5ac4a8df2d380b32a/0,61c5fd42a0724cf3acf253edf591ba64/0,c72c9583c57e4e049b79a9d94de09e5b/0,8740ece4a6c942eb956e7c1fe94badb8/0,e498947f873748439420b5675146a501/0,6f10632708ad4e7b9c80247f7d6fa58c/0
976caf2c3f254359ad590548c0d0e9bf/0,-0.095128529,-0.30823565,0.59375,7,7,0,7a7f87ee7c8f4fa29df3bbbfe6914614/0,5fd6f3850fc84438a02cc1cfb9318b5d/0,c8880e254799496fb2f475e5d94cb738/0,8b319182214840eaa16797cbdf23c369/0,e28803d7b4a04a6bb0a8b09bcef15bb5/0,e6928c3bbf984e05a5dd16b8ed87821c/1,b7d0b03ca677483298f98538ae68d347/0,0fdac62a599e4deb8efd58edd7f744dc/1,07a4eb97b83c4863a4a745744cd2e9fe/0,efc55fcb17354e8f999b603e57966c11/0
979230b43cf34415bfc8712ad7bb734a/0,-0.171312738,0.292300985,0.590909091,9,6,3,086b43108b1b4b478f95c0e52e9912c4/0,dfb24cc1ab4944b1b92413f773917fdf/0,81467136074c4dbd9de01a8de9b71d39/0,c405e3bf855e40f3a7eb76a32e7d5ee0/0,b7c36164b7a34b8b976f4c01dcdc422c/0,9afb63b23bac433c9d3289a68569ad5b/1,4a0b4ebd642046fca86516922426d2bb/0,b6743750aeb9473dadc25217ecd9ea77/0,5587be5cdc974ec0852c2dadbe41afc8/0,e4d5c3470e2649b88808eb057c467ff9/0
980eb6fc28ef4281bd224cc4da78f78b/0,-0.171801103,0.112884905,0.657142857,7,7,0,70f494ba0a5e46ac87704dd23807275d/0,7eb08b81073348ed90d2ce0b7ea54042/0,170e8393a511464c8eb11dada7585388/0,8ae2d15342b34461bf9c55015d8eb733/1,f0cfdddc4973477eabb683a5b7540fae/1,8334468a0a3a4f4da70c7c0280277e80/0,14138f5b506446ea85813e0bb60a08b1/0,0549a795f6dd47238ab3345a06b364e1/0,3c6479fb737e4a1aaf772fca055ff0d0/2,2fad0b8077e440e99a349bbe48f8b3f1/0
98303816c11e4f55bfff056c962edb39/0,-0.001716039,0.18454373,0.614285714,8,7,1,b4a8e7bb76334192840ab0cfece6cda9/0,5a4b1c2c7a764a9a809bfb289bb6d414/0,cac5bcc5fbce46cbb7c62ee883105c1a/1,45649768397d48689eea39612cfa74a0/1,21378f0cb4084ce98e289b82d26567a1/0,7ae2e16c8cc34bc7b4a437c6251f5d34/0,b03204a798c140cabf2344f9c97ed932/0,8e430c9b0c494aafbdb3f6a3c27ccfe2/1,0ebccf7fd1e943b3af27b7ed5c7c5181/0,3583280dbc114728b01fc52162e8fef9/0
986df31a795b4c65b56f5a72c09523c7/0,0.230354898,-0.322964905,0.538461538,5,2,3,c4b089c5e1534eba8c47f578349e29ed/0,5e56f868ebd24a169f1a4a9265987c9e/0,3de658610e6643e6aae323020acf8dd3/0,8988c5e06dd5463d8ea2e69863e2c444/0,39d796fd09fe472eb63177effd593be2/0,6bbf5560fdb941c2b09ba15ad89b19a2/0,15b43c15c30f417c8f2607cb45e4992b/0,36338d867151491c816a51e359b98bf6/0,c55f81d64b174e418d74fc5479f749bd/0,91f23a0aa7f6462a84ee679bcde7949b/0
98e4f2f711c54972adc2a4770b452735/0,0.068920424,-0.130360465,0.614285714,6,3,3,94a0b77cded34f0cb4c300c77e9ef613/1,e186ad02380e4fc09b7f93c8e358ed2b/0,1de6d9d236f74f868f23f7b0da411250/0,f626a96efae74e3e98cbb9c2d490766a/0,42ec33c3f3524e62ad9c8b2bbfd6a9cb/0,04981451685640c69a1fc59f53a5b181/0,fcda44cbf3034a8eadb75cf1d39c98a9/0,a007fd34fd3e4d53849655988a026820/0,bc2cc23863354b4b830556a87646315c/0,82ba2d2e65ec461ab2b9e831475e423d/0
99604f89eaa24b468dd558d92853568f/0,-0.092605942,0.070313617,0.603174603,4,1,3,9a8797e33428450a8b2afaef20a6ca68/0,b440b34f90404ad387ca42b3194f6f5a/0,56726093cbf54b2bb687851223f066ee/1,e68b79237bfd4bd993e344475d005617/0,10ed3f2e8f4c43839c22eac61ec774d9/0,c0b08ac6483b4771a77bfec1fa9c279d/0,9f70b0d5f9794531beb025fbcf2bab50/0,9382f851548b46869346545394d5782b/0,ffd2237c4c684d7a8eba7f8b5d95dcd1/0,8a70d4c986064c8bbdb037fef6101cda/0
9a158617c9224c53bb41907c9f2f1897/1,0.488391865,0.00011506,0.569230769,7,4,3,330fc454707840f6a3a213754d87fbd5/0,d2821e2d7ea5421d88cd9464156c0794/0,928276dfa82c40dd8af4b83c59af4926/0,adc319a25d474399a170a91d2c6cded7/0,633b351b48bd46b8a1d4610cf1401bec/1,26c2b3c1fb26494d9c6c5cba1ffa0531/0,f52c6505099e4f29b9b818728fc2a0f9/0,0a3040c7c3eb454db394181efc54aecb/0,fa209dacd2e449d58ca8189e58464d58/0,2773a473f56f4ae6bafd61c5f27a11f2/0
