ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
BR316,0.291828526,-0.111925266,0.433962264,4,1,3,BR39,BR779,BR953,BR556,BR797,BR845,BR208,BR960,BR451,BR618,BR489,BR688,BR237,BR81,BR228,BR150,BR8,BR645,BR100,2,4,4,2,5,3,5,1,2,1,1,1,3,1,1,2,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR317,-0.313606735,-0.193196922,0.508474576,8,5,3,BR872,BR706,BR941,BR240,BR478,BR88,BR326,BR433,BR502,BR223,BR413,BR640,BR393,BR206,BR791,BR714,BR140,BR609,BR407,1,1,0,4,7,1,5,3,4,5,6,2,1,5,1,2,3,2,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR318,-0.163039608,0.10123493,0.589147287,8,7,1,BR819,BR440,BR569,BR341,BR348,BR531,BR487,BR522,BR127,BR699,BR999,BR614,BR178,BR302,BR848,BR465,BR225,BR890,BR766,4,6,4,3,6,6,7,1,2,7,1,1,3,0,7,0,3,2,6,3,3,3,3,3,3,1,3,3,2,3,3,3,3,1,3,3,3,3
BR319,0.053355391,0.054969908,0.5859375,6,3,3,BR724,BR985,BR369,BR616,BR169,BR34,BR989,BR874,BR155,BR190,BR229,BR279,BR715,BR404,BR973,BR12,BR896,BR496,BR506,6,3,7,5,2,7,2,3,3,2,2,3,5,7,2,0,6,1,6,3,3,0,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3
BR320,0.334080995,0.28421572,0.516949153,6,3,3,BR912,BR774,BR929,BR359,BR368,BR823,BR843,BR855,BR343,BR686,BR481,BR414,BR89,BR882,BR86,BR730,BR123,BR658,BR133,3,1,4,3,3,1,4,2,2,2,1,2,7,1,5,7,7,3,0,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3
BR321,0.008122526,0.243953211,0.52,5,2,3,BR484,BR760,BR959,BR191,BR933,BR144,BR644,BR634,BR418,BR474,BR841,BR949,BR508,BR40,BR512,BR98,BR800,BR281,BR711,5,0,1,1,6,3,4,4,4,2,5,4,6,4,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR322,-0.044821447,0.084664338,0.610294118,6,3,3,BR535,BR998,BR669,BR810,BR988,BR663,BR25,BR620,BR752,BR547,BR665,BR514,BR588,BR994,BR244,BR82,BR943,BR159,BR131,2,1,6,2,3,5,6,3,7,3,3,4,5,7,3,1,5,7,7,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,1,1
BR323,0.234345111,-0.04584938,0.393939394,6,3,3,BR100,BR979,BR449,BR645,BR884,BR45,BR451,BR839,BR737,BR363,BR228,BR622,BR960,BR258,BR324,BR471,BR710,BR126,BR81,3,1,0,0,1,2,2,2,5,4,1,1,1,6,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR324,0.182777719,-0.059572266,0.487179487,4,1,3,BR189,BR471,BR126,BR979,BR449,BR611,BR61,BR571,BR621,BR534,BR157,BR852,BR258,BR716,BR210,BR323,BR788,BR904,BR45,4,1,3,1,0,1,6,4,3,5,3,4,6,1,2,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR325,-0.092421792,-0.204756361,0.5,3,0,3,BR945,BR298,BR520,BR647,BR653,BR362,BR344,BR340,BR304,BR13,BR561,BR753,BR709,BR96,BR202,BR646,BR463,BR1,BR747,7,2,7,2,0,6,1,0,1,2,7,3,0,4,1,1,5,4,1,1,3,2,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3
